L,T,activity_late,alpha_async,autocorr_late,bias_mean_late,block_fraction,coherence_late,config_id,corr_A_late,corr_B_late,dephase,diagonal_ablation,entropy_late,eta_intrinsic,eta_weight,formalism,gamma,geometry,imprint_duration,imprint_start,imprint_strength,interface_density_late,intrinsic_bias_limit,intrinsic_enabled,intrinsic_target_activity,lesion_fraction,lesion_time,memory_mean_late,memory_strength,metric_stride,neighbor_pattern_entropy_late,order_bias,orientation_anisotropy_late,p0,plasticity,profile,repair_reference_corr,save_dense,schedule,second_imprint_duration,second_imprint_start,second_lesion_time,seed,sensitivity_point,sequential_events_per_sweep,sigma_birth,sigma_survive,snapshot_every,spectral_peak_fraction_late,structural_additions_total,structural_enabled,structural_interval,structural_link_fraction_late,structural_min_degree,structural_removals_total,structural_rewire_probability,structural_swap_tolerance,structural_target_fraction,structural_utility_tau,task,tau_memory,theta_input,theta_memory,theta_phase,weight_decay,weight_sum,selection_role,selection_score
72,500,0.334688086716483,0.5,0.0154120748559807,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__alpha_async__order_ab__s3__960f6de148,0.0748537482739414,0.0606128601684581,0.25,False,0.449839651246385,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.3597561244489272,0.3,0,0.42,0.08,300,0.3052646596938976,0.2,20,1.3949137425131657,-0.0142408881054833,3.386982128277376e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0372776399585182,0,0,40,0.9994212962962964,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,median,0.8801068396806828
72,500,0.3315179021736329,0.5,0.0249073589240617,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__alpha_async__order_ab__s1__b619b4dada,0.0783772188748142,0.0762563013277053,0.25,False,0.4507183175026538,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.3557125434005366,0.3,0,0.42,0.08,300,0.3023548638734629,0.2,20,1.4002430505856374,-0.0021209175471089,3.1107709949538524e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.0377715688568506,0,0,40,0.9995070301783264,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.381357266157212
72,500,0.3956682418513892,0.5,-0.1180616463844655,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__alpha_async__order_ba__s4__120d49e974,0.0622217108713166,0.0489003242113941,0.25,False,0.2043949654221644,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.4926361317178794,0.3,0,0.42,0.08,300,0.3597844496692207,0.2,20,1.4060174014242537,-0.0133213866599225,2.6059720833420958e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0270580750046756,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,median,1.4179723792907315
72,500,0.3869502578889469,0.5,-0.0996304906461484,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__alpha_async__order_ba__s1__605595b558,0.0599786669073086,0.0563112883369135,0.25,False,0.2023769156254047,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.4801813332514196,0.3,0,0.42,0.08,300,0.35230555157722,0.2,20,1.419690172936812,-0.003667378570395,3.2872112851149572e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.031411375405548,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.4039844852340382
72,500,0.3327462146876009,0.5,0.0354499874589096,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__alpha_async__order_ba__s1__66773df07c,0.0742111092203593,0.0708892842792715,0.25,False,0.4443169441227743,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.3560302585470521,0.3,0,0.42,0.08,300,0.3026561594782372,0.2,20,1.4225417563315468,-0.0033218249410877,2.401539328811572e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.0427923416085716,0,0,40,0.9992283950617284,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,median,1.4510071521595724
72,500,0.3303989957815211,0.5,0.0213962779581416,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__alpha_async__order_ba__s2__44a3be8033,0.0744344137861078,0.063994615552053,0.25,False,0.4438956939454765,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.358513519923626,0.3,0,0.42,0.08,300,0.302031660293006,0.2,20,1.4245715019874845,-0.0104397982340548,3.1224711924346018e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.0448591751723986,0,0,40,0.9991855281207132,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.4021419144012852
72,500,0.4821641960017245,0.5,-0.3220418429707948,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__block_async__baseline__s2__a4751e351e,0.0116814064217664,-0.0041208788793036,0.25,False,0.1367320350666608,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.6287303870491107,0.3,0,0.42,0.08,300,0.4821705336974649,0.2,20,0.9989894962818172,,2.2841937964464866e-18,0.2,fixed,primary,,False,block_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.0244583638574293,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,median,0.604342258576921
72,500,0.48187884260991,0.5,-0.3218369770666214,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__block_async__baseline__s1__c494bfe3d4,-0.0067307430504455,-0.0037466664338532,0.25,False,0.1372189628760879,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.6290985177860582,0.3,0,0.42,0.08,300,0.4818818654703052,0.2,20,0.9989302866013744,,2.2799383655270694e-18,0.2,fixed,primary,,False,block_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.0215741532556231,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,visual,0.9881432099735629
72,500,0.4067679714456677,0.5,-0.2448882472985178,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__block_async__baseline__s3__a86bb29b3c,0.0035063198512572,0.003953531286386,0.25,False,0.6654981519039636,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.3868028612109352,0.3,0,0.42,0.08,300,0.4043784604065683,0.2,20,0.9599191051279508,,2.698376122734779e-18,0.2,plastic,primary,,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0268230218806659,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,median,0.9405530246108631
72,500,0.4143995192503132,0.5,-0.245876202423024,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__block_async__baseline__s5__9e7c2e432d,0.0060183678665231,0.0148556107352563,0.25,False,0.6450075947684702,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.4021355931014369,0.3,0,0.42,0.08,300,0.414101134452606,0.2,20,1.0176350545186317,,3.1226094855305375e-18,0.2,plastic,primary,,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0308284637604273,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.002220822638418
72,500,0.4857099246069856,0.5,-0.3260806789154856,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__block_async__imprint__s3__4193f242ec,0.0014880167319445,0.0041620520219801,0.25,False,0.1059365011443479,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.6407030796024024,0.3,0,0.42,0.08,300,0.4857254776205393,0.2,20,0.9995973326464002,,2.3402947773177517e-18,0.2,fixed,primary,,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0685609920797592,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,median,0.03498281535957879
72,500,0.4848418689683204,0.5,-0.3254087347767842,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__block_async__imprint__s1__38273712ed,-0.0078361919784924,-0.001496398350229,0.25,False,0.1129776742948882,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.6381912672194138,0.3,0,0.42,0.08,300,0.4849140304438494,0.2,20,0.9995258109615266,,2.71855472447984e-18,0.2,fixed,primary,,False,block_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.0388001354256883,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,visual,0.9801257432486824
72,500,0.4059963883511546,0.5,-0.2660484838602989,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__block_async__imprint__s1__bcb14722f3,0.0094839677020421,0.0159752244002606,0.25,False,0.6525981417155788,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.3998071386339273,0.3,0,0.42,0.08,300,0.4043366524362647,0.2,20,0.9697330629505928,,2.633616029624628e-18,0.2,plastic,primary,,False,block_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.042024459491577,0,0,40,0.9995927640603568,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,median,0.3028611836687694
72,500,0.4267642360802574,0.5,-0.2859290224909109,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__block_async__imprint__s5__293a621a4c,-0.0165518029118692,-0.0149643119920601,0.25,False,0.5629482546598183,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.4646837370926812,0.3,0,0.42,0.08,300,0.4265965830031323,0.2,20,1.0689529820291968,,2.5329448508071707e-18,0.2,plastic,primary,,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0436589516152945,0,0,40,0.9996356310013718,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.0471235062215496
72,500,0.4859333125453458,0.5,-0.3263119167372802,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__block_async__lesion__s3__aaabc76bbe,0.0030550537215327,0.0040534170834341,0.25,False,0.1041078635263861,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.6414242545829199,0.3,0,0.42,0.08,300,0.485947901580366,0.2,20,0.9996231915111208,,2.3238746467389884e-18,0.2,fixed,primary,0.0030437582630169,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0705622968166515,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,0.1445059718574637
72,500,0.4850809251811993,0.5,-0.3256141526663166,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__block_async__lesion__s1__a854ee81dc,-0.0100399568548141,-0.0010345530486759,0.25,False,0.1106589553085278,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.6390927023106686,0.3,0,0.42,0.08,300,0.4851428985031393,0.2,20,0.9996026591100818,,2.2857444369533724e-18,0.2,fixed,primary,-0.010430122256238,False,block_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.039459583341136,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,0.9798728674395139
72,500,0.4859333125453458,0.5,-0.3263119167372802,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__block_async__lesion__s3__aaabc76bbe,0.0030550537215327,0.0040534170834341,0.25,False,0.1041078635263861,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.6414242545829199,0.3,0,0.42,0.08,300,0.485947901580366,0.2,20,0.9996231915111208,,2.3238746467389884e-18,0.2,fixed,primary,0.0030437582630169,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0705622968166515,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0030437582630169
72,500,0.4094400994201167,0.5,-0.2740819606855398,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__block_async__lesion__s3__1e7fe486d4,0.0010128262709403,-0.0029240623003139,0.25,False,0.6388555600585676,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.4114563325704211,0.3,0,0.42,0.08,300,0.407754554181527,0.2,20,0.9703242379268928,,3.0991697813324645e-18,0.2,plastic,primary,-0.005492030652321,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.04477676295397,0,0,40,0.9994427297668038,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,0.0
72,500,0.4191059024553209,0.5,-0.2861309248529896,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__block_async__lesion__s5__d92f881421,-0.0139666501272707,-0.0046958491818404,0.25,False,0.5817702594300056,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.4509319040404961,0.3,0,0.42,0.08,300,0.418289597562309,0.2,20,1.065404795443364,,3.595135579199776e-18,0.2,plastic,primary,-0.0138406057897921,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.040810167939926,0,0,40,0.9996141975308642,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.044999711473401
72,500,0.402629478616406,0.5,-0.2682939964458778,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__block_async__lesion__s1__249eb1ece7,0.0037914913917372,0.0174545628582518,0.25,False,0.6629645704916447,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.39398226804156,0.3,0,0.42,0.08,300,0.4015023920398773,0.2,20,0.9464715769713508,,3.077680467956321e-18,0.2,plastic,primary,0.0187283181400869,False,block_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.0325657281122523,0,0,40,0.9996570644718792,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0187283181400869
72,500,0.4859712311335308,0.5,-0.3268395438147126,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__block_async__order_ab__s2__9becfbe46d,0.0046137748969411,-0.0041069816361684,0.25,False,0.1043313828235609,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.6419881498694934,0.3,0,0.42,0.08,300,0.4833925716412225,0.2,20,0.9997333889442992,-0.0087207565331095,2.699347779478565e-18,0.2,fixed,primary,,False,block_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.0474758969714219,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,median,0.8656582217536248
72,500,0.483951410817325,0.5,-0.3252833529360345,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__block_async__order_ab__s3__930794cac8,0.0100296739401566,-0.0031778523419562,0.25,False,0.1158008534198354,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.6388681530978737,0.3,0,0.42,0.08,300,0.4814180800620872,0.2,20,0.9997044171962236,-0.0132075262821128,3.198231950660315e-18,0.2,fixed,primary,,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.031258605149048,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,visual,0.9840751146216996
72,500,0.4263035040246146,0.5,-0.2972359320940768,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__block_async__order_ab__s4__20bd62ce28,-0.016556378885394,-0.0093044518369012,0.25,False,0.5361441855863498,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.4817923937435884,0.3,0,0.42,0.08,300,0.4201654697271964,0.2,20,1.0891925129856963,0.0072519270484927,2.94814065540712e-18,0.2,plastic,primary,,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0397213279023277,0,0,40,0.9993784293552812,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,median,0.6117415812294927
72,500,0.426814338119529,0.5,-0.2963064526513037,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__block_async__order_ab__s3__7707f4d5b4,-0.0101107882641559,-0.0084334119273459,0.25,False,0.5218976987789496,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.4858404332174535,0.3,0,0.42,0.08,300,0.4251210598125775,0.2,20,1.090047244307036,0.0016773763368099,2.084276247530008e-18,0.2,plastic,primary,,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0306250373893605,0,0,40,0.999335562414266,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.0747347256123556
72,500,0.484260384278428,0.5,-0.3247140867426925,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__block_async__order_ba__s1__1fdd296119,0.0032978473447041,0.0040826389937073,0.25,False,0.1182250482390182,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.6366757165674445,0.3,0,0.42,0.08,300,0.4813923275749064,0.2,20,0.9994335367648466,0.0007847916490032,2.5239962146272333e-18,0.2,fixed,primary,,False,block_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.0367116661924548,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,median,0.3249828804191689
72,500,0.4824918540995498,0.5,-0.3227258388307045,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__block_async__order_ba__s5__3bc4cac79c,-0.0024182557071296,0.0033025256168898,0.25,False,0.1337709079005423,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.6303568174996423,0.3,0,0.42,0.08,300,0.4795307593816088,0.2,20,0.9989852209426002,0.0057207813240195,2.229546101474496e-18,0.2,fixed,primary,,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0158378431653915,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,visual,0.9910662993599044
72,500,0.4257606119925112,0.5,-0.2968461359864792,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__block_async__order_ba__s2__407fffdf6b,0.0021431112332486,0.0028053679969844,0.25,False,0.532921024703251,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.4814956861349198,0.3,0,0.42,0.08,300,0.4208396442642013,0.2,20,1.0830164957763275,0.0006622567637358,3.312554437785768e-18,0.2,plastic,primary,,False,block_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.0436919998805119,0,0,40,0.9991855281207132,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,median,0.6427761412362075
72,500,0.426365188709898,0.5,-0.2985924348389243,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__block_async__order_ba__s4__60ef069dc4,-0.0027196909312306,-0.0028537320213156,0.25,False,0.5320402186172528,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.4832515342241989,0.3,0,0.42,0.08,300,0.4209116952567295,0.2,20,1.0836191148055436,-0.000134041090085,2.9142773391355633e-18,0.2,plastic,primary,,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0323817550854065,0,0,40,0.999335562414266,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.0674282372628403
72,500,0.4136144476096362,0.5,0.4209287377623263,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__synchronous__baseline__s5__7bf07b2ac9,-0.0150392750215904,0.0064503804509017,0.25,False,0.8598003362999658,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.1577906616583647,0.3,0,0.42,0.08,300,0.4154180170147392,0.2,20,1.241711906614685,,2.947539440961768e-18,0.2,fixed,primary,,False,synchronous,50,260,400,5,-1,1.0,0.6,0.6,100,0.0072482567509649,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,median,0.7917031505171401
72,500,0.4148326649679791,0.5,0.4295926160633988,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__synchronous__baseline__s2__cdbae15a7a,0.0001632828688209,0.0046035360452508,0.25,False,0.858816798596598,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.1579085312654193,0.3,0,0.42,0.08,300,0.4151024531567887,0.2,20,1.2587520816811155,,2.6023837651348137e-18,0.2,fixed,primary,,False,synchronous,50,260,400,2,-1,1.0,0.6,0.6,100,0.00671992018841,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.2553921215869106
72,500,0.4146412610285143,0.5,0.4116901530438082,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__synchronous__baseline__s2__36f3c8ef2d,-0.008444694717518,0.0081504612780915,0.25,False,0.8599575669387601,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.1597604712906706,0.3,0,0.42,0.08,300,0.4153120854875065,0.2,20,1.2016224657541152,,2.990978516716244e-18,0.2,plastic,primary,,False,synchronous,50,260,400,2,-1,1.0,0.6,0.6,100,0.0063471323354379,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,median,0.2619939061056705
72,500,0.4148297144538843,0.5,0.4296967995876681,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__synchronous__baseline__s4__62fabdce09,0.0033264909922608,-0.0112919721405405,0.25,False,0.8582680213876757,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.1575712300161138,0.3,0,0.42,0.08,300,0.4152951651867068,0.2,20,1.2612865534436142,,2.229648053355085e-18,0.2,plastic,primary,,False,synchronous,50,260,400,4,-1,1.0,0.6,0.6,100,0.0064230612156363,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.258075022835796
72,500,0.4134637768007799,0.5,0.4205682930574035,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__synchronous__imprint__s1__10268b2ad5,0.0041447107528812,-0.0094025585919142,0.25,False,0.8587673237375167,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.1583357166018761,0.3,0,0.42,0.08,300,0.4151752683060296,0.2,20,1.2531530766309416,,2.9751564192044892e-18,0.2,fixed,primary,,False,synchronous,50,260,400,1,-1,1.0,0.6,0.6,100,0.0068643892519992,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,median,0.6381228650975765
72,500,0.4193669415083915,0.5,0.428817172668875,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__synchronous__imprint__s3__9729f3462a,-0.002830169542158,-0.0058341985894616,0.25,False,0.8613234745411456,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.1582245955974113,0.3,0,0.42,0.08,300,0.415990216146316,0.2,20,1.2681773898555495,,2.6476096316022367e-18,0.2,fixed,primary,,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.006576842307682,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.2648889687017084
72,500,0.4143110500161222,0.5,0.4119989373881513,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__synchronous__imprint__s3__14279d031f,-0.0026101182959827,-0.0093762675645207,0.25,False,0.8581877051357856,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.1603080151244536,0.3,0,0.42,0.08,300,0.4155827931997312,0.2,20,1.2206634465850257,,2.657723319902296e-18,0.2,plastic,primary,,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.0066167288561694,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,median,0.3416735369507505
72,500,0.4163222325760062,0.5,0.4197534139994199,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__synchronous__imprint__s1__8caf6f1b5a,-0.0303686945205122,-0.0138015492988329,0.25,False,0.8583112871748846,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.1596301287938487,0.3,0,0.42,0.08,300,0.4165240751382883,0.2,20,1.2526992983064784,,2.694219552638515e-18,0.2,plastic,primary,,False,synchronous,50,260,400,1,-1,1.0,0.6,0.6,100,0.0065545105809123,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.2494220430160223
72,500,0.4127817291984462,0.5,0.4159772314807196,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__synchronous__lesion__s1__615fff7ac2,0.0053897759434142,0.0098317626633873,0.25,False,0.8574787269915086,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.1595997209966913,0.3,0,0.42,0.08,300,0.4164379289030029,0.2,20,1.226297128374765,,3.009082525000115e-18,0.2,fixed,primary,0.0035557924671177,False,synchronous,50,260,400,1,-1,1.0,0.6,0.6,100,0.0059249647852527,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.007108918255373
72,500,0.4121170614619991,0.5,0.424413331644037,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__synchronous__lesion__s2__f4f1cd18b6,0.0010985090167578,0.0201375708028387,0.25,False,0.8579834741453938,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.1581632616115181,0.3,0,0.42,0.08,300,0.4145196743885889,0.2,20,1.2580792370006306,,2.901431461983187e-18,0.2,fixed,primary,-0.01790953640581,False,synchronous,50,260,400,2,-1,1.0,0.6,0.6,100,0.0065346042242052,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.254811934888528
72,500,0.4141867973659803,0.5,0.4278299993369816,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__synchronous__lesion__s5__c24c231f76,0.0418396322534039,0.0325774567393227,0.25,False,0.857499774491961,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.1580355579371861,0.3,0,0.42,0.08,300,0.4157304258978847,0.2,20,1.2569502805888049,,2.7945435795010272e-18,0.2,fixed,primary,0.0222139458781484,False,synchronous,50,260,400,5,-1,1.0,0.6,0.6,100,0.0071641503550123,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0222139458781484
