L,T,activity_late,alpha_async,autocorr_late,bias_mean_late,block_fraction,coherence_late,config_id,corr_A_late,corr_B_late,dephase,diagonal_ablation,entropy_late,eta_intrinsic,eta_weight,formalism,gamma,geometry,imprint_duration,imprint_start,imprint_strength,interface_density_late,intrinsic_bias_limit,intrinsic_enabled,intrinsic_target_activity,lesion_fraction,lesion_time,memory_mean_late,memory_strength,metric_stride,neighbor_pattern_entropy_late,orientation_anisotropy_late,p0,plasticity,profile,repair_reference_corr,save_dense,schedule,second_imprint_duration,second_imprint_start,second_lesion_time,seed,sensitivity_point,sequential_events_per_sweep,sigma_birth,sigma_survive,snapshot_every,spectral_peak_fraction_late,structural_additions_total,structural_enabled,structural_interval,structural_link_fraction_late,structural_min_degree,structural_removals_total,structural_rewire_probability,structural_swap_tolerance,structural_target_fraction,structural_utility_tau,task,tau_memory,theta_input,theta_memory,theta_phase,weight_decay,weight_sum,order_bias,selection_role,selection_score
52,280,0.3587930973122475,0.5,0.3287308078071513,0.0,0.125,0.2867527355326121,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__order_ab__s2__1ae1dd94ee,0.0879761267114315,0.1067129863660058,0.25,False,0.7291919291959457,0.002,0.016,ql,0.68,extended_moore_r2,40,90,0.9,0.1933454715980387,0.3,0,0.42,0.08,180,0.2758272105263308,0.3,20,1.0435738616269172,7.49009766898091e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0583320747888373,0,0,40,0.9910780325443788,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.0187368596545743,visual,1.0144078242324985
52,280,0.1909994325830074,0.5,0.6349716712312485,0.0,0.125,0.0,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__order_ab__s1__e212b0f4f3,0.2483855453287634,0.2561673187707066,0.25,True,0.3464538983141147,0.002,0.016,ql,0.68,extended_moore_r2,40,90,0.9,0.1206231368942297,0.3,0,0.42,0.08,180,0.1474472567566453,0.3,20,1.2471455086658747,1.0059677780760808e-17,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.1104477574582141,0,0,40,0.9910780325443788,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.0077817734419431,median,1.4142135623730936
52,280,0.1909994325830074,0.5,0.6349716712312485,0.0,0.125,0.0,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__order_ab__s1__e212b0f4f3,0.2483855453287634,0.2561673187707066,0.25,True,0.3464538983141147,0.002,0.016,ql,0.68,extended_moore_r2,40,90,0.9,0.1206231368942297,0.3,0,0.42,0.08,180,0.1474472567566453,0.3,20,1.2471455086658747,1.0059677780760808e-17,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.1104477574582141,0,0,40,0.9910780325443788,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.0077817734419431,visual,1.1919216299367676
52,280,0.3601883937428805,0.5,0.1309661483693409,0.0,0.125,0.3064141188518365,extended_moore_r2__ql__fixed__intr0__struct0__alpha_async__order_ba__s1__1ac7a881d8,0.1511456109401106,0.0701772836083121,0.25,False,0.6731041972727891,0.002,0.016,ql,0.68,extended_moore_r2,40,90,0.9,0.243745121709681,0.3,0,0.42,0.08,180,0.2837773465636059,0.0,20,1.219464496457625,4.057066140250541e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0814892317426454,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0809683273317985,median,1.4142135623730945
52,280,0.3601883937428805,0.5,0.1309661483693409,0.0,0.125,0.3064141188518365,extended_moore_r2__ql__fixed__intr0__struct0__alpha_async__order_ba__s1__1ac7a881d8,0.1511456109401106,0.0701772836083121,0.25,False,0.6731041972727891,0.002,0.016,ql,0.68,extended_moore_r2,40,90,0.9,0.243745121709681,0.3,0,0.42,0.08,180,0.2837773465636059,0.0,20,1.219464496457625,4.057066140250541e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0814892317426454,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0809683273317985,visual,1.1787198805863022
52,280,0.2269215347702317,0.5,0.3834596631079438,0.0,0.125,0.0,extended_moore_r2__ql__fixed__intr0__struct0__alpha_async__order_ba__s2__8a074bb6e7,0.2382523438575035,0.1815441679890354,0.25,True,0.3386835696982423,0.002,0.016,ql,0.68,extended_moore_r2,40,90,0.9,0.2008096318918097,0.3,0,0.42,0.08,180,0.1737596423409539,0.0,20,1.3458576069435892,6.972634932722732e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.1030569512694366,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.056708175868468,median,1.4142135623730656
52,280,0.2269215347702317,0.5,0.3834596631079438,0.0,0.125,0.0,extended_moore_r2__ql__fixed__intr0__struct0__alpha_async__order_ba__s2__8a074bb6e7,0.2382523438575035,0.1815441679890354,0.25,True,0.3386835696982423,0.002,0.016,ql,0.68,extended_moore_r2,40,90,0.9,0.2008096318918097,0.3,0,0.42,0.08,180,0.1737596423409539,0.0,20,1.3458576069435892,6.972634932722732e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.1030569512694366,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.056708175868468,visual,1.294329131308871
52,280,0.3514200770882899,0.5,0.3010274291571228,0.0,0.125,0.2995599166102375,extended_moore_r2__ql__fixed__intr0__struct0__alpha_async__order_ba__s2__18b4ccedc1,0.1522296755681641,0.1049834424136234,0.25,False,0.7032126858227842,0.002,0.016,ql,0.68,extended_moore_r2,40,90,0.9,0.2041468198391188,0.3,0,0.42,0.08,180,0.275297655562192,0.3,20,1.1369598578245208,6.65210505867411e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0630412697171351,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0472462331545407,median,1.4142135623730945
52,280,0.3498720036289978,0.5,0.1537673532006783,0.0,0.125,0.3160523921981299,extended_moore_r2__ql__fixed__intr0__struct0__alpha_async__order_ba__s1__147fa50388,0.1622552269644624,0.079202249825746,0.25,False,0.6614173108477719,0.002,0.016,ql,0.68,extended_moore_r2,40,90,0.9,0.2393237933683415,0.3,0,0.42,0.08,180,0.276911642256207,0.3,20,1.2512738573364757,6.024461465774892e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0755937657851895,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0830529771387163,visual,1.213476974443881
52,280,0.2125528717722722,0.5,0.3718513779229321,0.0,0.125,0.0,extended_moore_r2__ql__fixed__intr0__struct0__alpha_async__order_ba__s1__30c8f8dc00,0.2585902447649547,0.1893175354984931,0.25,True,0.2985444008793922,0.002,0.016,ql,0.68,extended_moore_r2,40,90,0.9,0.197388468071018,0.3,0,0.42,0.08,180,0.1644033962635032,0.3,20,1.3310340842836137,6.623493582203351e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0980583618246053,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0692727092664615,median,1.4142135623730931
52,280,0.2125528717722722,0.5,0.3718513779229321,0.0,0.125,0.0,extended_moore_r2__ql__fixed__intr0__struct0__alpha_async__order_ba__s1__30c8f8dc00,0.2585902447649547,0.1893175354984931,0.25,True,0.2985444008793922,0.002,0.016,ql,0.68,extended_moore_r2,40,90,0.9,0.197388468071018,0.3,0,0.42,0.08,180,0.1644033962635032,0.3,20,1.3310340842836137,6.623493582203351e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0980583618246053,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0692727092664615,visual,1.282004903371311
52,280,0.360171819454649,0.5,0.307142431418191,0.0,0.125,0.2798860196439869,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__order_ba__s2__d5d47a9836,0.0802889279050259,0.0870749787099071,0.25,False,0.7405238629146838,0.002,0.016,ql,0.68,extended_moore_r2,40,90,0.9,0.1943786725682404,0.3,0,0.42,0.08,180,0.2836210100010867,0.0,20,1.1177756525104792,6.78689122779142e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0633688091029085,0,0,40,0.9911550788954636,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,0.0067860508048811,median,1.4142135623730931
52,280,0.3548726600836444,0.5,0.2790595810113438,0.0,0.125,0.2890194462434995,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__order_ba__s1__6d79ee146d,0.0800486676321048,0.0931435203854503,0.25,False,0.7304585896008845,0.002,0.016,ql,0.68,extended_moore_r2,40,90,0.9,0.196202811065394,0.3,0,0.42,0.08,180,0.2793550908431183,0.0,20,1.174175765072763,5.775318648138777e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0522890319905367,0,0,40,0.989783653846154,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,0.0130948527533455,visual,1.1480312490774944
52,280,0.2241841106906198,0.5,0.6031388575782807,0.0,0.125,0.0,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__order_ba__s1__e7abe5bd1e,0.2245909149971831,0.2083346221471916,0.25,True,0.412046342040667,0.002,0.016,ql,0.68,extended_moore_r2,40,90,0.9,0.1380489973871096,0.3,0,0.42,0.08,180,0.1682418376887292,0.0,20,1.2619845077316816,1.0120414586308398e-17,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.1107847013977762,0,0,40,0.9902459319526628,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0162562928499915,median,1.4142135623730918
52,280,0.2263013729862221,0.5,0.5765414049145594,0.0,0.125,0.0,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__order_ba__s2__1ecbd8d5c8,0.2088560854061389,0.1974209595285286,0.25,True,0.4171495134296725,0.002,0.016,ql,0.68,extended_moore_r2,40,90,0.9,0.144467802605593,0.3,0,0.42,0.08,180,0.1715084499393118,0.0,20,1.272183164451395,7.746706959358486e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.1034640340006157,0,0,40,0.989737426035503,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0114351258776103,visual,1.220451147451087
52,280,0.3465820344575263,0.5,0.3126840617569087,0.0,0.125,0.3000704260685282,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__order_ba__s1__a224da5782,0.0956588561562834,0.1028591363992026,0.25,False,0.7193121430468246,0.002,0.016,ql,0.68,extended_moore_r2,40,90,0.9,0.1909826314814782,0.3,0,0.42,0.08,180,0.2720343547264031,0.3,20,1.208806193130077,5.681890873805194e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0557563318273597,0,0,40,0.9890748274161736,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,0.0072002802429192,median,1.4142135623730545
52,280,0.3465820344575263,0.5,0.3126840617569087,0.0,0.125,0.3000704260685282,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__order_ba__s1__a224da5782,0.0956588561562834,0.1028591363992026,0.25,False,0.7193121430468246,0.002,0.016,ql,0.68,extended_moore_r2,40,90,0.9,0.1909826314814782,0.3,0,0.42,0.08,180,0.2720343547264031,0.3,20,1.208806193130077,5.681890873805194e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0557563318273597,0,0,40,0.9890748274161736,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,0.0072002802429192,visual,1.1809280272163973
52,280,0.2105465279701411,0.5,0.5911779713428977,0.0,0.125,0.0,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__order_ba__s2__067ed93901,0.2027665629119079,0.2059372676182002,0.25,True,0.3907809052910123,0.002,0.016,ql,0.68,extended_moore_r2,40,90,0.9,0.1348271926933482,0.3,0,0.42,0.08,180,0.1627033337993274,0.3,20,1.2287915625241854,7.344775529507527e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.1058750331170838,0,0,40,0.99132458086785,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,0.0031707047062922,median,1.4142135623730865
52,280,0.1994190179786207,0.5,0.5912621628454698,0.0,0.125,0.0,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__order_ba__s1__04039eddbd,0.2370507881851692,0.2297452873277791,0.25,True,0.3656344329609264,0.002,0.016,ql,0.68,extended_moore_r2,40,90,0.9,0.1328518534916993,0.3,0,0.42,0.08,180,0.1548195956610643,0.3,20,1.2389851490771746,1.0222478338390357e-17,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.110035958083299,0,0,40,0.9892597386587773,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.00730550085739,visual,1.1839671700355252
52,280,0.4230103892989545,0.5,-0.2301460218275937,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__alpha_async__lesion__s2__94e2619f87,0.0450064266353979,0.0340518556333016,0.25,False,0.478685682918831,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.482449859267658,0.3,0,0.42,0.08,180,0.3410895958879644,0.0,20,1.505148889019979,3.0430206888873187e-18,0.2,fixed,ablation,0.0225508034026783,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0290290603701471,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.4142135623730927
52,280,0.4230103892989545,0.5,-0.2301460218275937,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__alpha_async__lesion__s2__94e2619f87,0.0450064266353979,0.0340518556333016,0.25,False,0.478685682918831,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.482449859267658,0.3,0,0.42,0.08,180,0.3410895958879644,0.0,20,1.505148889019979,3.0430206888873187e-18,0.2,fixed,ablation,0.0225508034026783,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0290290603701471,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,visual,1.4906343588349054
52,280,0.4208367659257614,0.5,-0.2228185108392173,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__alpha_async__lesion__s1__8cec66e9d6,0.0492600319415572,0.0272118905476157,0.25,False,0.4826318077567677,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.4769250528693689,0.3,0,0.42,0.08,180,0.3391597485785112,0.0,20,1.493471632129161,2.728823363127842e-18,0.2,fixed,ablation,0.0230810898354541,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0286653687522327,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,high_repair,0.0230810898354541
52,280,0.4230103892989545,0.5,-0.2301460218275937,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__alpha_async__lesion__s2__8591315e81,0.0450064266353979,0.0340518556333016,0.25,True,0.478685682918831,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.482449859267658,0.3,0,0.42,0.08,180,0.3410895958879644,0.0,20,1.505148889019979,3.0430206888873187e-18,0.2,fixed,ablation,0.0225508034026783,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0290290603701471,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.4142135623730927
52,280,0.4230103892989545,0.5,-0.2301460218275937,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__alpha_async__lesion__s2__8591315e81,0.0450064266353979,0.0340518556333016,0.25,True,0.478685682918831,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.482449859267658,0.3,0,0.42,0.08,180,0.3410895958879644,0.0,20,1.505148889019979,3.0430206888873187e-18,0.2,fixed,ablation,0.0225508034026783,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0290290603701471,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,visual,1.4906343588349054
52,280,0.4208367659257614,0.5,-0.2228185108392173,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__alpha_async__lesion__s1__d9b988f727,0.0492600319415572,0.0272118905476157,0.25,True,0.4826318077567677,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.4769250528693689,0.3,0,0.42,0.08,180,0.3391597485785112,0.0,20,1.493471632129161,2.728823363127842e-18,0.2,fixed,ablation,0.0230810898354541,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0286653687522327,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,high_repair,0.0230810898354541
52,280,0.4086642842177525,0.5,-0.177197897368439,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__alpha_async__lesion__s2__e007f413bc,0.0675476694950509,0.0408881806692843,0.25,False,0.4692221506130967,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.462175212479247,0.3,0,0.42,0.08,180,0.3278243311280596,0.3,20,1.555539077149957,1.997141588585739e-18,0.2,fixed,ablation,0.0422435705487908,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0328842355194051,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.414213562373088
52,280,0.4003482664415501,0.5,-0.1557701060931026,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__alpha_async__lesion__s1__258ccf0ea8,0.0586942955578497,0.0359418183127869,0.25,False,0.4557597128062948,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.4567973350509264,0.3,0,0.42,0.08,180,0.3237262170423872,0.3,20,1.5725625165718962,2.348451508283395e-18,0.2,fixed,ablation,0.0245821367197876,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0356452527342222,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,visual,1.554739890204785
52,280,0.4086642842177525,0.5,-0.177197897368439,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__alpha_async__lesion__s2__e007f413bc,0.0675476694950509,0.0408881806692843,0.25,False,0.4692221506130967,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.462175212479247,0.3,0,0.42,0.08,180,0.3278243311280596,0.3,20,1.555539077149957,1.997141588585739e-18,0.2,fixed,ablation,0.0422435705487908,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0328842355194051,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,high_repair,0.0422435705487908
52,280,0.4086642842177525,0.5,-0.177197897368439,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__alpha_async__lesion__s2__6dfb00f229,0.0675476694950509,0.0408881806692843,0.25,True,0.4692221506130967,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.462175212479247,0.3,0,0.42,0.08,180,0.3278243311280596,0.3,20,1.555539077149957,1.997141588585739e-18,0.2,fixed,ablation,0.0422435705487908,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0328842355194051,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.414213562373088
52,280,0.4003482664415501,0.5,-0.1557701060931026,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__alpha_async__lesion__s1__d2c274dd7d,0.0586942955578497,0.0359418183127869,0.25,True,0.4557597128062948,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.4567973350509264,0.3,0,0.42,0.08,180,0.3237262170423872,0.3,20,1.5725625165718962,2.348451508283395e-18,0.2,fixed,ablation,0.0245821367197876,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0356452527342222,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,visual,1.554739890204785
52,280,0.4086642842177525,0.5,-0.177197897368439,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__alpha_async__lesion__s2__6dfb00f229,0.0675476694950509,0.0408881806692843,0.25,True,0.4692221506130967,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.462175212479247,0.3,0,0.42,0.08,180,0.3278243311280596,0.3,20,1.555539077149957,1.997141588585739e-18,0.2,fixed,ablation,0.0422435705487908,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0328842355194051,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,high_repair,0.0422435705487908
52,280,0.39011784332016,0.5,-0.1493169544201583,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__7f156e6fb8,0.0510726727950291,0.0176072652667032,0.25,False,0.5317445436755818,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.4187599293603433,0.3,0,0.42,0.08,180,0.3159399337450441,0.0,20,1.4589792860041917,2.285272504647609e-18,0.2,plastic,ablation,0.0324083818541401,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0221130382700538,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.4142135623730951
52,280,0.39011784332016,0.5,-0.1493169544201583,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__7f156e6fb8,0.0510726727950291,0.0176072652667032,0.25,False,0.5317445436755818,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.4187599293603433,0.3,0,0.42,0.08,180,0.3159399337450441,0.0,20,1.4589792860041917,2.285272504647609e-18,0.2,plastic,ablation,0.0324083818541401,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0221130382700538,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,visual,1.4479227668691648
52,280,0.39011784332016,0.5,-0.1493169544201583,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__7f156e6fb8,0.0510726727950291,0.0176072652667032,0.25,False,0.5317445436755818,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.4187599293603433,0.3,0,0.42,0.08,180,0.3159399337450441,0.0,20,1.4589792860041917,2.285272504647609e-18,0.2,plastic,ablation,0.0324083818541401,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0221130382700538,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,high_repair,0.0324083818541401
52,280,0.39011784332016,0.5,-0.1493169544201583,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__499df29adf,0.0510726727950291,0.0176072652667032,0.25,True,0.5317445436755818,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.4187599293603433,0.3,0,0.42,0.08,180,0.3159399337450441,0.0,20,1.4589792860041917,2.285272504647609e-18,0.2,plastic,ablation,0.0324083818541401,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0221130382700538,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.4142135623730951
52,280,0.39011784332016,0.5,-0.1493169544201583,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__499df29adf,0.0510726727950291,0.0176072652667032,0.25,True,0.5317445436755818,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.4187599293603433,0.3,0,0.42,0.08,180,0.3159399337450441,0.0,20,1.4589792860041917,2.285272504647609e-18,0.2,plastic,ablation,0.0324083818541401,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0221130382700538,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,visual,1.4479227668691648
52,280,0.39011784332016,0.5,-0.1493169544201583,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__499df29adf,0.0510726727950291,0.0176072652667032,0.25,True,0.5317445436755818,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.4187599293603433,0.3,0,0.42,0.08,180,0.3159399337450441,0.0,20,1.4589792860041917,2.285272504647609e-18,0.2,plastic,ablation,0.0324083818541401,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0221130382700538,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,high_repair,0.0324083818541401
52,280,0.3748303181590702,0.5,-0.096723176778639,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s2__b814d110b8,0.0418293148768063,0.0363287288996517,0.25,False,0.5090698282965775,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.4026352612798973,0.3,0,0.42,0.08,180,0.2996624423834964,0.3,20,1.5136056835317515,2.629782527475441e-18,0.2,plastic,ablation,-0.0011628661601032,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0341507513540373,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.4142135623730845
52,280,0.3665990466168725,0.5,-0.0779013584802622,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__5b426be708,0.0490779311969696,0.0307354259827406,0.25,False,0.4962692435847803,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.3976779432524285,0.3,0,0.42,0.08,180,0.2975995343033978,0.3,20,1.5198503073933178,3.37177310581222e-18,0.2,plastic,ablation,0.0027158636689157,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0346441912648206,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,visual,1.5025282117609076
