L,T,activity_late,alpha_async,autocorr_late,bias_mean_late,block_fraction,coherence_late,config_id,corr_A_late,corr_B_late,dephase,diagonal_ablation,entropy_late,eta_intrinsic,eta_weight,formalism,gamma,geometry,imprint_duration,imprint_start,imprint_strength,interface_density_late,intrinsic_bias_limit,intrinsic_enabled,intrinsic_target_activity,lesion_fraction,lesion_time,memory_mean_late,memory_strength,metric_stride,neighbor_pattern_entropy_late,order_bias,orientation_anisotropy_late,p0,plasticity,profile,repair_reference_corr,save_dense,schedule,second_imprint_duration,second_imprint_start,second_lesion_time,seed,sensitivity_point,sequential_events_per_sweep,sigma_birth,sigma_survive,snapshot_every,spectral_peak_fraction_late,structural_additions_total,structural_enabled,structural_interval,structural_link_fraction_late,structural_min_degree,structural_removals_total,structural_rewire_probability,structural_swap_tolerance,structural_target_fraction,structural_utility_tau,task,tau_memory,theta_input,theta_memory,theta_phase,weight_decay,weight_sum
72,500,0.4838963376247832,0.5,-0.0314727291234947,0.0,0.125,0.124227252354353,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__lesion__s3__f2a27cb1db,-0.0443142416381979,-0.0259843650504759,0.25,False,0.8403412767742815,0.002,0.016,ql,0.68,extended_moore_r2,50,100,0.9,0.2534608457766015,0.3,0,0.42,0.08,300,0.442322311110655,0.2,20,0.8177017270155261,,2.7167174077344767e-18,0.2,plastic,primary,0.0421680406129345,False,alpha_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0037551577335614,0,0,40,0.981545781893004,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4693284341004061,0.5,0.0648136979836241,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__alpha_async__order_ab__s3__c1e75be7d0,0.0135079353717605,0.0010915644532815,0.25,False,0.8225556826262622,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.2457365092369919,0.3,0,0.42,0.08,300,0.3934578038413801,0.2,20,0.9713386038000288,-0.0124163709184789,2.3438462131897506e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0140074324135336,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4483370547266408,0.5,0.1297578759455354,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__order_ba__s3__59227d332d,0.0294929990097721,0.0174146415182081,0.25,False,0.8069638436139313,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.2336259475575811,0.3,0,0.42,0.08,300,0.3830428415716496,0.2,20,1.006851171298551,-0.0120783574915639,3.0265282797676186e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0237920066985888,0,0,40,0.9874399862825788,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4509346273009001,0.5,-0.2355318334124824,0.0,0.125,0.2719208922987783,extended_hex_r2__ql__fixed__intr0__struct0__block_async__baseline__s3__44a24000b0,0.0003358446878744,-0.0012828673265158,0.25,False,0.5307226075977718,0.002,0.016,ql,0.68,extended_hex_r2,50,100,0.9,0.4815572938291809,0.3,0,0.42,0.08,300,0.4509384643060178,0.2,20,0.9472404366260212,,1.1988325625689397e-18,0.2,fixed,primary,,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.1247110590733305,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4419533517146393,0.5,-0.1820874205360178,0.0,0.125,0.1364409076907673,extended_hex_r2__ql__plastic__intr0__struct0__block_async__imprint__s3__2c877f6be2,-0.0050440025385713,-0.0076918037567121,0.25,False,0.9747384395978016,0.002,0.016,ql,0.68,extended_hex_r2,50,100,0.9,0.0711895008138061,0.3,0,0.42,0.08,300,0.4417902852120156,0.2,20,0.0133081236365323,,2.6103722151665757e-18,0.2,plastic,primary,,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0399959703381257,0,0,40,0.9898726851851852,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4859333125453458,0.5,-0.3263119167372802,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__block_async__lesion__s3__aaabc76bbe,0.0030550537215327,0.0040534170834341,0.25,False,0.1041078635263861,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.6414242545829199,0.3,0,0.42,0.08,300,0.485947901580366,0.2,20,0.9996231915111208,,2.3238746467389884e-18,0.2,fixed,primary,0.0030437582630169,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0705622968166515,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.426814338119529,0.5,-0.2963064526513037,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__block_async__order_ab__s3__7707f4d5b4,-0.0101107882641559,-0.0084334119273459,0.25,False,0.5218976987789496,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.4858404332174535,0.3,0,0.42,0.08,300,0.4251210598125775,0.2,20,1.090047244307036,0.0016773763368099,2.084276247530008e-18,0.2,plastic,primary,,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0306250373893605,0,0,40,0.999335562414266,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4841615194795596,0.5,-0.3216030444560383,0.0,0.125,0.3345325786870126,honeycomb_nnn__ql__fixed__intr0__struct0__block_async__order_ba__s3__f1b31663e3,-0.0067242741850001,0.0085782401905145,0.25,False,0.2504167888873506,0.002,0.016,ql,0.68,honeycomb_nnn,50,100,0.9,0.6042323542179526,0.3,0,0.42,0.08,300,0.4828553759210958,0.2,20,0.9991027548953948,0.0153025143755146,2.666287551838844e-18,0.2,fixed,primary,,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0309295759605308,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.0928237867943548,0.5,0.6123402706589094,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__synchronous__order_ba__s4__ae0f58092d,0.372673416563274,0.345946655830317,0.25,False,0.1784097937283201,0.002,0.016,markov,0.68,square_vn,50,100,0.9,0.0725356379862723,0.3,0,0.42,0.08,300,0.0956729545386457,0.2,20,0.8581737513364234,-0.0267267607329569,5.1214683996572064e-18,0.2,fixed,primary,,False,synchronous,50,260,400,4,-1,1.0,0.6,0.6,100,0.0927218675255801,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4059816542157756,0.5,-0.2323014334700229,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__alpha_async__baseline__s4__6b5cc97439,-0.000126991563327,0.0039551737673384,0.25,False,0.7264824511601149,0.002,0.016,markov,0.68,square_vn,50,100,0.9,0.3531411756255657,0.3,0,0.42,0.08,300,0.4040476945649603,0.2,20,1.4651052513930345,,1.6012773942489841e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0030054412816493,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3994190527354505,0.5,-0.2121685601928826,0.0,0.125,0.263510581354108,square_vn__ql__fixed__intr0__struct0__alpha_async__imprint__s4__fc790f6173,0.0025799557667592,-0.0112759223378295,0.25,False,0.7270235661780632,0.002,0.016,ql,0.68,square_vn,50,100,0.9,0.3463532302452299,0.3,0,0.42,0.08,300,0.3921928081155584,0.2,20,1.4439560557756004,,1.4863255092518166e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0028188216219679,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3996851764592842,0.5,-0.2163839860591309,0.0,0.125,0.2619218706273206,square_vn__ql__plastic__intr0__struct0__alpha_async__lesion__s4__8dbd37ea6d,-0.0029930206445251,0.0043322094923923,0.25,False,0.7267277128075056,0.002,0.016,ql,0.68,square_vn,50,100,0.9,0.3471653011029712,0.3,0,0.42,0.08,300,0.3922724418745289,0.2,20,1.444241155370706,,1.8152926654205585e-18,0.2,plastic,primary,-0.0061688748620437,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0031527669238198,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3139129866077513,0.5,0.0648105994920829,0.0,0.125,0.0,square_moore__markov__fixed__intr0__struct0__alpha_async__order_ab__s4__41892f57cb,0.0849182262630716,0.0758531496658632,0.25,False,0.4740595339648828,0.002,0.016,markov,0.68,square_moore,50,100,0.9,0.3241996490708652,0.3,0,0.42,0.08,300,0.284691946278611,0.2,20,1.5089433879430498,-0.0090650765972083,4.64981192389972e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0448173523422175,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3030801292600772,0.5,-0.0050142717467089,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__alpha_async__order_ba__s4__acd6a1e080,0.0835879337490328,0.0756671785007979,0.25,False,0.4027686907640272,0.002,0.016,markov,0.68,square_moore,50,100,0.9,0.3565808440050154,0.3,0,0.42,0.08,300,0.2763707598540263,0.2,20,1.5293738728657709,-0.0079207552482349,3.213965213768647e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.071923286303402,0,0,40,0.9991078317901234,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4141153071723547,0.5,-0.3153762824823777,0.0,0.125,0.3181217058464165,square_moore__ql__fixed__intr0__struct0__block_async__baseline__s4__f01bb09166,0.0028175819895691,0.0061342601245011,0.25,False,0.6412068143359031,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4238428621015265,0.3,0,0.42,0.08,300,0.4119508277538108,0.2,20,1.3853729847818843,,4.41287106734148e-18,0.2,fixed,primary,,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0809104639121008,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4054665197181618,0.5,-0.3582223258178501,0.0,0.125,0.2730647322762087,square_moore__ql__plastic__intr0__struct0__block_async__imprint__s4__009c6ec263,0.0092487533842622,0.0086723024641913,0.25,False,0.5764863727223934,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4743579112640804,0.3,0,0.42,0.08,300,0.4071119360762612,0.2,20,1.496089922373656,,3.1510042431355002e-18,0.2,plastic,primary,,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.029286436387297,0,0,40,0.9987702546296297,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4683971199351099,0.5,-0.4369020011662875,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__block_async__lesion__s4__5b1099f9d8,0.0028217436032363,-0.0003591763698542,0.25,False,0.4918691854492418,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.5583351921746592,0.3,0,0.42,0.08,300,0.4689883357798979,0.2,20,1.3546589622345893,,2.0508778438473026e-18,0.2,fixed,primary,-0.0039053937446219,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.043304242061283,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4332219505528102,0.5,-0.3764952115338382,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__block_async__order_ab__s4__f901123882,-0.0022652924794316,-0.0026996152434395,0.25,False,0.5621889768994318,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.4916113306797463,0.3,0,0.42,0.08,300,0.4295314905320082,0.2,20,1.369941377217368,-0.0004343227640079,1.7716196759152076e-18,0.2,plastic,primary,,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0195525515590611,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4620557533838191,0.5,-0.4143709619740113,0.0,0.125,0.2971158784759191,hex_cells__ql__fixed__intr0__struct0__block_async__order_ba__s4__df4db0a73f,0.005117670565652,-0.0028062100254201,0.25,False,0.5502312418139483,0.002,0.016,ql,0.68,hex_cells,50,100,0.9,0.5321382252228619,0.3,0,0.42,0.08,300,0.4601826654873014,0.2,20,1.2540989281215915,-0.0079238805910722,1.6143659628967598e-18,0.2,fixed,primary,,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.019434935263188,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4002804631052995,0.5,-0.1232623853578313,0.0,0.125,0.0,honeycomb__markov__fixed__intr0__struct0__synchronous__baseline__s4__d134b9b8d7,0.0081870473191077,-0.0001790887497942,0.25,False,0.7595490294168852,0.002,0.016,markov,0.68,honeycomb,50,100,0.9,0.3076044549790646,0.3,0,0.42,0.08,300,0.4015540557107567,0.2,20,1.4861502354735805,,2.0651382470721425e-18,0.2,fixed,primary,,False,synchronous,50,260,400,4,-1,1.0,0.6,0.6,100,0.0028753964482741,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.2556819231421219,0.5,0.4082231097570534,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__synchronous__imprint__s4__2d44f25df0,0.1473940480035119,0.1320083223921781,0.25,False,0.4848738225138925,0.002,0.016,markov,0.68,honeycomb,50,100,0.9,0.1980961572938046,0.3,0,0.42,0.08,300,0.2599344929418818,0.2,20,1.5079972310026897,,1.7933865647017756e-18,0.2,plastic,primary,,False,synchronous,50,260,400,4,-1,1.0,0.6,0.6,100,0.1694768655773321,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3955229761549259,0.5,-0.1094363692144501,0.0,0.125,0.257992296755791,honeycomb__ql__fixed__intr0__struct0__synchronous__lesion__s4__1aaa83e385,-0.0049641247486237,-0.0072567805344634,0.25,False,0.757136511890905,0.002,0.016,ql,0.68,honeycomb,50,100,0.9,0.3042206519783738,0.3,0,0.42,0.08,300,0.3967595576893961,0.2,20,1.4646957915508323,,1.6750726867301952e-18,0.2,fixed,primary,-0.0232474802947588,False,synchronous,50,260,400,4,-1,1.0,0.6,0.6,100,0.0022962704846511,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3969748616251082,0.5,-0.1113261377118972,0.0,0.125,0.2653463277943323,honeycomb__ql__plastic__intr0__struct0__synchronous__order_ab__s4__745562d413,-0.0089553039656232,-0.0079344920249081,0.25,False,0.7531890497375517,0.002,0.016,ql,0.68,honeycomb,50,100,0.9,0.308295360592313,0.3,0,0.42,0.08,300,0.3914502067393051,0.2,20,1.4875699602227286,0.0010208119407151,1.922198802235753e-18,0.2,plastic,primary,,False,synchronous,50,260,400,4,-1,1.0,0.6,0.6,100,0.0022107763550683,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4097777342966285,0.5,0.468397453056013,0.0,0.125,0.0,extended_moore_r2__markov__fixed__intr0__struct0__synchronous__order_ba__s4__da53a0ba68,-0.0272347311331662,0.0022181591610856,0.25,False,0.8616339189818593,0.002,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.1457494695626843,0.3,0,0.42,0.08,300,0.4090475770912282,0.2,20,1.2496050398506662,0.0294528902942519,4.6607928020774176e-18,0.2,fixed,primary,,False,synchronous,50,260,400,4,-1,1.0,0.6,0.6,100,0.0155570420295948,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4083159327085617,0.5,-0.0453052687850651,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__baseline__s4__aea93092ad,0.0017012417158547,-0.0050611461652365,0.25,False,0.8139405442000636,0.002,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.2522265368233043,0.3,0,0.42,0.08,300,0.4505578179417056,0.2,20,0.2274101509952041,,3.1933165751866647e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0027971373423723,0,0,40,0.9999919624485596,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4505974037710961,0.5,-0.2865963799072977,0.0,0.125,0.2747951982543529,extended_moore_r2__ql__fixed__intr0__struct0__alpha_async__imprint__s4__70663bc68b,0.0198152102826173,0.0052085422171147,0.25,False,0.5127289944478662,0.002,0.016,ql,0.68,extended_moore_r2,50,100,0.9,0.4891548496912298,0.3,0,0.42,0.08,300,0.448556677804826,0.2,20,0.9633194814735544,,2.8909092466026664e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.2850402294544006,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4485663848108238,0.5,-0.0031223255889909,0.0,0.125,0.1317070774577007,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__lesion__s4__916e3a865a,-0.0315072887385868,-0.0295936127084042,0.25,False,0.8373664621713143,0.002,0.016,ql,0.68,extended_moore_r2,50,100,0.9,0.2514584201762141,0.3,0,0.42,0.08,300,0.43993727569076,0.2,20,0.8301496791389533,,2.958701223565536e-18,0.2,plastic,primary,-0.0012275738909061,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0127138647919766,0,0,40,0.980758101851852,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4103558233377463,0.5,0.0390778029678937,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__alpha_async__order_ab__s4__5947846000,0.0133898810382209,0.0232933975182278,0.25,False,0.8073963651186038,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.2419342923366838,0.3,0,0.42,0.08,300,0.3953207336346587,0.2,20,0.5805279192460178,0.0099035164800069,2.7669822522577933e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0068098632812235,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4149164752038755,0.5,0.1313820368912862,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__order_ba__s4__bf556574b4,0.0477074340427467,0.0349128797996991,0.25,False,0.8037241656061482,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.2277261106624159,0.3,0,0.42,0.08,300,0.3831764087747547,0.2,20,0.8730284546436229,-0.0127945542430476,2.8104945653060913e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.026856935431718,0,0,40,0.9875578703703703,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4511920434230178,0.5,-0.2360831511966187,0.0,0.125,0.275866388907263,extended_hex_r2__ql__fixed__intr0__struct0__block_async__baseline__s4__3aee39400d,0.0014685366250121,-0.0023372840628701,0.25,False,0.513089739524865,0.002,0.016,ql,0.68,extended_hex_r2,50,100,0.9,0.4898639326824892,0.3,0,0.42,0.08,300,0.4512282178367407,0.2,20,0.95541062101586,,1.148541649951576e-18,0.2,fixed,primary,,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.3938504181769,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4262052701171591,0.5,-0.1504532883215796,0.0,0.125,0.1571317741828765,extended_hex_r2__ql__plastic__intr0__struct0__block_async__imprint__s4__4d81b208fc,-0.0273286169447006,-0.0478214995572759,0.25,False,0.9183642242779037,0.002,0.016,ql,0.68,extended_hex_r2,50,100,0.9,0.1444395462571211,0.3,0,0.42,0.08,300,0.4249793332297861,0.2,20,0.0481964912442082,,3.0807968112056933e-18,0.2,plastic,primary,,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0278325099339298,0,0,40,0.9872685185185184,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4856246106230965,0.5,-0.3265363178951223,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__block_async__lesion__s4__972f38ee3a,0.0022190996678154,0.0001139650567531,0.25,False,0.104591204052851,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.642169948366605,0.3,0,0.42,0.08,300,0.4857167150975685,0.2,20,0.9996895550052248,,2.1180686579712216e-18,0.2,fixed,primary,0.001488331329724,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0846130588454381,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4263035040246146,0.5,-0.2972359320940768,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__block_async__order_ab__s4__20bd62ce28,-0.016556378885394,-0.0093044518369012,0.25,False,0.5361441855863498,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.4817923937435884,0.3,0,0.42,0.08,300,0.4201654697271964,0.2,20,1.0891925129856963,0.0072519270484927,2.94814065540712e-18,0.2,plastic,primary,,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0397213279023277,0,0,40,0.9993784293552812,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4833255428144233,0.5,-0.3212318042390339,0.0,0.125,0.3339742126514046,honeycomb_nnn__ql__fixed__intr0__struct0__block_async__order_ba__s4__66fea7b8ff,0.006472457100446,-0.0045436298666588,0.25,False,0.2530141835448242,0.002,0.016,ql,0.68,honeycomb_nnn,50,100,0.9,0.6038191401649471,0.3,0,0.42,0.08,300,0.4820806130941962,0.2,20,0.9990090237010872,-0.0110160869671048,2.3111353689228693e-18,0.2,fixed,primary,,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0252705581747351,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.0867834263156465,0.5,0.6335139151783976,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__synchronous__order_ba__s5__7725058324,0.3890093704624059,0.371181273908052,0.25,False,0.1660885675968109,0.002,0.016,markov,0.68,square_vn,50,100,0.9,0.0659171814722814,0.3,0,0.42,0.08,300,0.0880732506904665,0.2,20,0.825126237869912,-0.0178280965543539,4.0109954017118034e-18,0.2,fixed,primary,,False,synchronous,50,260,400,5,-1,1.0,0.6,0.6,100,0.0874744475329833,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4019551127952624,0.5,-0.2242320853750649,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__alpha_async__baseline__s5__33e5cb518f,0.0006264429651606,0.0012730775560396,0.25,False,0.7259624292884815,0.002,0.016,markov,0.68,square_vn,50,100,0.9,0.3496559861905305,0.3,0,0.42,0.08,300,0.4035574009226193,0.2,20,1.4684533937661872,,1.7792791332675144e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0027717706650472,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.40196133360549,0.5,-0.2116126493377104,0.0,0.125,0.2627765008440129,square_vn__ql__fixed__intr0__struct0__alpha_async__imprint__s5__01b35bb706,0.000681076782537,0.0030983785670223,0.25,False,0.7292496106257489,0.002,0.016,ql,0.68,square_vn,50,100,0.9,0.3453788966500789,0.3,0,0.42,0.08,300,0.3923029329956795,0.2,20,1.4410190955187268,,1.5281372176738761e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0023402042868538,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4001734562927395,0.5,-0.216899335646555,0.0,0.125,0.263920338678562,square_vn__ql__plastic__intr0__struct0__alpha_async__lesion__s5__d1b694443c,-0.0013893490315214,-0.0080138835242301,0.25,False,0.7281365160963638,0.002,0.016,ql,0.68,square_vn,50,100,0.9,0.3461084696401708,0.3,0,0.42,0.08,300,0.3926030868424907,0.2,20,1.4413502704502446,,1.4436104142140897e-18,0.2,plastic,primary,-0.0089106474064668,False,alpha_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0025941596800813,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3186671876539274,0.5,0.0564891315883039,0.0,0.125,0.0,square_moore__markov__fixed__intr0__struct0__alpha_async__order_ab__s5__8b1c1d2c8f,0.0777994736457573,0.067738256705609,0.25,False,0.487588300632172,0.002,0.016,markov,0.68,square_moore,50,100,0.9,0.3249733615814471,0.3,0,0.42,0.08,300,0.288857371408907,0.2,20,1.5086226553234083,-0.0100612169401482,4.469208218124057e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0608898397808892,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.2959912877292849,0.5,0.0099719984207503,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__alpha_async__order_ba__s5__cace1c3d48,0.0758462991479633,0.0779336858020791,0.25,False,0.3914656891497025,0.002,0.016,markov,0.68,square_moore,50,100,0.9,0.3490012321687181,0.3,0,0.42,0.08,300,0.2701779331902704,0.2,20,1.5179554692186583,0.0020873866541158,2.6059181011970327e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.045044464551616,0,0,40,0.9990596064814816,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4128099160123629,0.5,-0.3136365884950503,0.0,0.125,0.3178740977396879,square_moore__ql__fixed__intr0__struct0__block_async__baseline__s5__a44be8851f,0.0019945854132508,-0.0054996543168505,0.25,False,0.6370524208897692,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4255518144930493,0.3,0,0.42,0.08,300,0.4126150610149268,0.2,20,1.3921082782242131,,3.055452098623874e-18,0.2,fixed,primary,,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.065774058623403,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
